Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD),majmooe_emkanat,Area_per_Room,nesbat_otagh_be_area
44,1,1,1,1,Khavaran,6490000000,2163333,3,4400000,22727272727272703e58
68,2,0,0,1,Ostad Moein,13200000000,440000,1,3400000,29411764705882303e58
90,2,1,1,1,North Program Organization,47500000000,15833333,3,4500000,22222222222222203e58
73,1,1,1,0,Shahrake Gharb,75000000000,2500000,2,7300000,136986301369863e30
64,2,0,1,0,Shahran,19000000000,6333333,1,3200000,31250000
82,2,1,1,1,Boloorsazi,16000000000,5333333,3,4100000,24390243902439002e55
51,1,0,1,0,Salsabil,8500000000,2833333,1,5100000,196078431372549e30
43,1,0,1,1,Beryanak,7250000000,2416667,2,4300000,232558139534883e58
65,1,1,1,1,Punak,23400000000,780000,3,6500000,15384615384615302e60
68,1,0,0,0,Heravi,41150000000,13716667,0,6800000,14705882352941101e58
65,2,1,0,1,Air force,17500000000,5833333,2,3250000,307692307692307e44
59,1,1,1,1,West Ferdows Boulevard,20000000000,6666667,3,5900000,169491525423728e44
58,1,1,1,1,Punak,23500000000,7833333,3,5800000,172413793103448e58
72,2,0,0,0,Parand,3800000000,1266667,0,3600000,277777777777777e58
56,1,0,1,0,Khavaran,6680000000,2226667,1,5600000,17857142857142803e58
90,2,1,1,1,Central Janatabad,35500000000,11833333,3,4500000,22222222222222203e58
93,2,1,1,1,Shahran,28800000000,960000,3,4650000,21505376344086e58
84,2,1,1,1,Shahran,24000000000,800000,3,4200000,238095238095238e58
107,2,1,1,1,Parand,5500000000,1833333,3,5350000,18691588785046703e58
150,3,1,1,1,Tajrish,127500000000,4250000,3,5000000,20000
120,2,0,0,0,Mehrabad River River,26000000000,8666667,0,6000000,16666666666666602e58
165,3,1,1,1,Gheitarieh,123000000000,4100000,3,5500000,181818181818181e44
87,2,1,0,1,Parand,5500000000,1833333,2,4350000,229885057471264e58
76,2,1,1,0,Shahran,19900000000,6633333,2,3800000,26315789473684202e44
83,2,1,1,1,Shahran,29800000000,9933333,3,4150000,240963855421686e60
115,2,1,1,1,Central Janatabad,39000000000,1300000,3,5750000,17391304347826e55
115,2,1,1,1,Jordan,62000000000,20666667,3,5750000,17391304347826e55
85,2,1,0,1,Abuzar,27150000000,905000,2,4250000,235294117647058e58
50,2,0,1,0,Komeil,7300000000,2433333,1,2500000,40000
123,2,1,1,1,Yousef Abad,76300000000,25433333,3,6150000,16260162601626e55
115,2,1,0,1,Shahrake Qods,9500000000,3166667,2,5750000,17391304347826e55
47,1,0,1,0,QasrodDasht,8000000000,2666667,1,4700000,212765957446808e44
40,1,0,1,0,Salsabil,7500000000,250000,1,4000000,250000
85,2,0,1,1,Shahrake Qods,8500000000,2833333,2,4250000,235294117647058e58
80,2,1,1,1,Jeyhoon,22200000000,740000,3,4000000,250000
125,2,1,1,1,Gheitarieh,125000000000,41666667,3,6250000,160000
750,5,1,1,0,Varamin Beheshti,35000000000,11666667,2,15000000,66666666666666e42
85,2,0,0,1,Jeyhoon,18850000000,6283333,1,4250000,235294117647058e58
170,3,1,1,1,Mirdamad,118000000000,39333333,3,5666666666666665e61,176470588235294e44
71,2,0,1,1,Shahrake Qods,5250000000,175000,2,3550000,28169014084507e55
105,2,1,1,1,Shahrake Qods,9200000000,3066667,3,5250000,19047619047618998e42
80,1,0,1,1,Shahrake Qods,5800000000,1933333,2,8000000,1250000
95,2,1,1,1,Shahrake Qods,9300000000,310000,3,4750000,21052631578947303e58
78,2,1,1,0,Water Organization,25000000000,8333333,2,3900000,25641025641025602e44
110,2,1,1,1,Shahran,40700000000,13566667,3,5500000,181818181818181e44
71,2,1,1,1,East Ferdows Boulevard,29500000000,9833333,3,3550000,28169014084507e55
65,1,1,1,1,Saadat Abad,34900000000,11633333,3,6500000,15384615384615302e60
88,2,1,1,1,Saadat Abad,52000000000,17333333,3,4400000,22727272727272703e58
135,3,1,1,1,Saadat Abad,75000000000,2500000,3,4500000,22222222222222203e58
50,1,1,1,0,Si Metri Ji,8100000000,270000,2,5000000,20000
42,1,0,1,0,Shoosh,9200000000,3066667,1,4200000,238095238095238e58
171,2,0,1,0,Elahieh,115000000000,38333333,1,8550000,11695906432748502e58
120,3,1,1,1,Persian Gulf Martyrs Lake,17500000000,5833333,3,4000000,250000
45,1,0,1,0,Jeyhoon,8000000000,2666667,1,4500000,22222222222222203e58
55,1,0,1,0,Salsabil,11000000000,3666667,1,5500000,181818181818181e44
72,2,0,1,0,Salsabil,13500000000,450000,1,3600000,277777777777777e58
72,2,1,1,1,Ostad Moein,18600000000,620000,3,3600000,277777777777777e58
100,2,1,1,1,Southern Janatabad,56000000000,18666667,3,5000000,20000
63,1,1,1,1,Ostad Moein,13800000000,460000,3,6300000,15873015873015802e58
61,1,0,0,1,Ostad Moein,11800000000,3933333,1,6100000,163934426229508e44
253,4,1,1,1,Jordan,113850000000,3795000,3,63250000,15810276679841802e60
90,2,1,1,1,Northern Chitgar,6900000000,230000,3,4500000,22222222222222203e58
72,2,1,1,1,Jeyhoon,18500000000,6166667,3,3600000,277777777777777e58
98,2,1,1,1,Shahran,40800000000,1360000,3,4900000,20408163265306102e44
145,3,1,1,1,Vanak,79000000000,26333333,3,48333333333333335e62,206896551724137e58
93,2,1,1,1,Saadat Abad,49500000000,1650000,3,4650000,21505376344086e58
125,3,1,1,1,Salsabil,35000000000,11666667,3,4166666666666666e61,240000
60,2,1,1,0,Azarbaijan,16200000000,540000,2,3000000,333333333333333e44
120,2,1,1,1,Yousef Abad,72000000000,2400000,3,6000000,16666666666666602e58
118,2,1,1,1,Northern Chitgar,3200000000,1066667,3,5900000,169491525423728e44
89,2,1,1,1,Punak,30000000000,1000000,3,4450000,224719101123595e44
62,1,1,1,1,Komeil,16700000000,5566667,3,6200000,161290322580645e60
80,2,1,1,1,North Program Organization,29500000000,9833333,3,4000000,250000
77,2,0,1,1,Azarbaijan,18000000000,600000,2,3850000,259740259740259e58
72,2,0,0,0,Andisheh,9500000000,3166667,0,3600000,277777777777777e58
80,2,1,1,1,East Ferdows Boulevard,29800000000,9933333,3,4000000,250000
62,1,1,1,1,Northern Chitgar,8750000000,2916667,3,6200000,161290322580645e60
115,2,1,1,1,Saadat Abad,60000000000,2000000,3,5750000,17391304347826e55
94,2,0,1,0,Fatemi,31000000000,10333333,1,4700000,212765957446808e44
91,2,1,1,1,Parand,4650000000,155000,3,4550000,219780219780219e44
74,2,1,1,1,Amirieh,17000000000,5666667,3,3700000,27027027027026998e42
92,2,1,1,1,Shahran,32000000000,10666667,3,4600000,21739130434782603e58
71,1,1,1,1,Shahran,23000000000,7666667,3,7100000,14084507042253501e60
92,2,1,1,1,ShahreZiba,33000000000,1100000,3,4600000,21739130434782603e58
42,1,1,0,1,Shahran,17600000000,5866667,2,4200000,238095238095238e58
63,2,0,1,1,Taslihat,18000000000,600000,2,3150000,31746031746031703e58
90,2,1,1,1,Sadeghieh,33000000000,1100000,3,4500000,22222222222222203e58
140,3,1,1,1,Kook,17920000000,5973333,3,4666666666666666e61,214285714285714e44
63,1,1,0,1,Thirteen November,8000000000,2666667,2,6300000,15873015873015802e58
81,2,1,1,1,West Ferdows Boulevard,34000000000,11333333,3,4050000,24691358024691303e58
55,1,1,1,1,West Ferdows Boulevard,21500000000,7166667,3,5500000,181818181818181e44
98,2,1,1,1,Zargandeh,58000000000,19333333,3,4900000,20408163265306102e44
84,2,1,1,1,Shahran,24100000000,8033333,3,4200000,238095238095238e58
92,2,1,1,1,Shahran,29000000000,9666667,3,4600000,21739130434782603e58
86,2,1,1,1,Shahedshahr,4210000000,1403333,3,4300000,232558139534883e58
56,1,1,1,1,Shahran,18900000000,630000,3,5600000,17857142857142803e58
74,2,1,1,1,,16990100000,5663367,3,3700000,27027027027026998e42
90,2,1,1,1,Northern Chitgar,13150000000,4383333,3,4500000,22222222222222203e58
48,1,0,0,0,Hashemi,9500000000,3166667,0,4800000,208333333333333e58
80,2,1,1,1,Punak,28000000000,9333333,3,4000000,250000
120,2,1,1,1,Railway,15360000000,512000,3,6000000,16666666666666602e58
39,1,1,0,1,Ostad Moein,11700000000,390000,2,3900000,25641025641025602e44
80,2,1,1,1,Jeyhoon,21000000000,700000,3,4000000,250000
90,2,1,1,1,Central Janatabad,35900000000,11966667,3,4500000,22222222222222203e58
75,2,0,0,1,Parand,3980000000,1326667,1,3750000,266666666666666e44
67,1,1,1,0,Punak,21500000000,7166667,2,6700000,14925373134328301e60
72,2,1,1,1,Darakeh,29000000000,9666667,3,3600000,277777777777777e58
93,2,1,1,1,Persian Gulf Martyrs Lake,23000000000,7666667,3,4650000,21505376344086e58
119,2,1,1,1,West Ferdows Boulevard,49500000000,1650000,3,5950000,168067226890756e44
62,2,1,1,1,Punak,22000000000,7333333,3,3100000,32258064516129e42
65,1,1,1,1,Shahran,18800000000,6266667,3,6500000,15384615384615302e60
145,5,0,0,0,Jeyhoon,50000000000,16666667,0,2900000,344827586206896e58
75,2,0,0,0,Parand,3950000000,1316667,0,3750000,266666666666666e44
73,2,1,1,0,Aliabad South,8500000000,2833333,2,3650000,273972602739726e30
62,2,0,1,0,Punak,23000000000,7666667,1,3100000,32258064516129e42
149,3,1,1,1,Parand,21000000000,700000,3,4966666666666666e61,20134228187919402e58
68,2,0,1,1,Punak,20500000000,6833333,2,3400000,29411764705882303e58
75,2,1,1,0,West Ferdows Boulevard,24800000000,8266667,2,3750000,266666666666666e44
133,5,0,0,0,Jeyhoon,47000000000,15666667,0,2660000,37593984962406e42
63,2,1,1,0,Punak,18800000000,6266667,2,3150000,31746031746031703e58
58,1,1,1,1,Pirouzi,5000000000,1666667,3,5800000,172413793103448e58
67,1,1,1,1,Jordan,67000000000,22333333,3,6700000,14925373134328301e60
70,1,1,1,1,Shahran,22700000000,7566667,3,7000000,142857142857142e58
135,3,1,1,1,Niavaran,90000000000,3000000,3,4500000,22222222222222203e58
122,4,1,0,1,Amirabad,24000000000,800000,2,3050000,327868852459016e44
80,2,1,1,1,Shahran,25900000000,8633333,3,4000000,250000
55,1,1,1,1,Punak,27500000000,9166667,3,5500000,181818181818181e44
86,2,1,1,0,Shahran,31000000000,10333333,2,4300000,232558139534883e58
30,0,0,1,0,Ostad Moein,5000000000,1666667,1,inf,00
88,2,1,1,1,Southern Janatabad,45000000000,1500000,3,4400000,22727272727272703e58
102,2,1,1,0,ShahrAra,29500000000,9833333,2,5100000,196078431372549e30
97,2,1,1,1,Gheitarieh,60000000000,2000000,3,4850000,20618556701030902e58
150,3,1,1,1,Yousef Abad,110000000000,36666667,3,5000000,20000
64,1,1,1,0,Alborz Complex,6450000000,215000,2,6400000,156250000
62,2,0,1,0,Punak,23000000000,7666667,1,3100000,32258064516129e42
100,2,1,1,1,Shahran,42000000000,1400000,3,5000000,20000
97,2,1,1,1,Shahran,33000000000,1100000,3,4850000,20618556701030902e58
80,2,1,1,1,Shahran,39500000000,13166667,3,4000000,250000
53,1,0,1,1,Narmak,23000000000,7666667,2,5300000,18867924528301802e58
68,2,1,1,1,Ostad Moein,16800000000,560000,3,3400000,29411764705882303e58
105,2,1,1,0,Fatemi,43000000000,14333333,2,5250000,19047619047618998e42
70,2,1,1,0,Punak,23000000000,7666667,2,3500000,285714285714285e44
86,2,1,1,1,Central Janatabad,43000000000,14333333,3,4300000,232558139534883e58
62,1,0,1,0,Beryanak,6820000000,2273333,1,6200000,161290322580645e60
40,2,0,0,0,Salsabil,8300000000,2766667,0,2000000,50000
57,1,1,0,1,Karoon,17000000000,5666667,2,5700000,17543859649122802e58
140,3,1,1,1,Jordan,77000000000,25666667,3,4666666666666666e61,214285714285714e44
40,1,0,1,0,QasrodDasht,7900000000,2633333,1,4000000,250000
35,1,1,1,0,Salsabil,7800000000,260000,2,3500000,285714285714285e44
112,2,1,1,1,Gheitarieh,86100000000,2870000,3,5600000,17857142857142803e58
140,3,1,1,1,Saadat Abad,80000000000,26666667,3,4666666666666666e61,214285714285714e44
48,1,0,0,1,Eskandari,12800000000,4266667,1,4800000,208333333333333e58
70,2,1,1,1,Punak,28000000000,9333333,3,3500000,285714285714285e44
135,2,1,1,1,Ekhtiarieh,81000000000,2700000,3,6750000,14814814814814802e58
45,1,0,1,0,Karoon,8800000000,2933333,1,4500000,22222222222222203e58
50,1,1,1,0,Azarbaijan,12500000000,4166667,2,5000000,20000
61,1,1,1,1,Central Janatabad,20000000000,6666667,3,6100000,163934426229508e44
47,1,1,1,0,Salsabil,10500000000,350000,2,4700000,212765957446808e44
82,2,0,0,1,Parand,4550000000,1516667,1,4100000,24390243902439002e55
72,2,0,0,0,Pirouzi,23760000000,792000,0,3600000,277777777777777e58
65,2,0,1,0,Feiz Garden,19000000000,6333333,1,3250000,307692307692307e44
44,1,0,1,0,Jeyhoon,9450000000,315000,1,4400000,22727272727272703e58
58,1,0,1,0,Azarbaijan,12700000000,4233333,1,5800000,172413793103448e58
127,2,1,1,1,Shahryar,25000000000,8333333,3,6350000,15748031496062903e58
124,3,1,1,1,Gheitarieh,77000000000,25666667,3,4133333333333333e63,241935483870967e58
65,2,1,1,1,Shahran,23500000000,7833333,3,3250000,307692307692307e44
110,2,1,1,1,Gheitarieh,86600000000,28866667,3,5500000,181818181818181e44
75,2,0,0,1,Parand,3300000000,110000,1,3750000,266666666666666e44
130,1,1,1,1,Ostad Moein,12800000000,4266667,3,13000000,7692307692307599e42
72,2,0,0,0,Pishva,3000000000,100000,0,3600000,277777777777777e58
101,2,1,1,1,Jordan,52000000000,17333333,3,5050000,19801980198019802e58
82,2,1,1,1,Punak,33000000000,1100000,3,4100000,24390243902439002e55
150,3,1,1,0,Elahieh,117600000000,3920000,2,5000000,20000
48,1,0,0,0,Beryanak,7400000000,2466667,0,4800000,208333333333333e58
115,2,1,1,1,,50600000000,16866667,3,5750000,17391304347826e55
106,2,1,1,1,Farmanieh,44500000000,14833333,3,5300000,18867924528301802e58
125,2,1,1,1,Gheitarieh,11250000000,375000,3,6250000,160000
85,2,1,1,1,ShahreZiba,29000000000,9666667,3,4250000,235294117647058e58
104,2,0,0,0,Shahran,40800000000,1360000,0,5200000,192307692307692e58
99,2,1,1,1,Shahran,39000000000,1300000,3,4950000,20202020202020202e58
98,2,1,1,1,Pardis,6500000000,2166667,3,4900000,20408163265306102e44
71,2,0,1,1,ShahreZiba,21500000000,7166667,2,3550000,28169014084507e55
104,2,1,1,1,Persian Gulf Martyrs Lake,35000000000,11666667,3,5200000,192307692307692e58
102,2,1,1,1,Shahran,40000000000,13333333,3,5100000,196078431372549e30
112,2,1,1,1,Shahran,54000000000,1800000,3,5600000,17857142857142803e58
80,1,0,1,0,Shahrake Qods,5500000000,1833333,1,8000000,1250000
69,2,1,1,1,Jeyhoon,17000000000,5666667,3,3450000,28985507246376804e58
135,3,1,1,1,Saadat Abad,90000000000,3000000,3,4500000,22222222222222203e58
44,1,0,1,0,QasrodDasht,10000000000,3333333,1,4400000,22727272727272703e58
80,2,1,1,0,ShahreZiba,24800000000,8266667,2,4000000,250000
80,2,1,1,1,Persian Gulf Martyrs Lake,7500000000,250000,3,4000000,250000
60,1,0,0,0,Parand,3000000000,100000,0,6000000,16666666666666602e58
60,1,0,0,0,Parand,3000000000,100000,0,6000000,16666666666666602e58
108,2,1,1,1,Saadat Abad,86000000000,28666667,3,5400000,18518518518518503e58
150,2,1,1,1,Mirdamad,82000000000,27333333,3,7500000,133333333333333e58
78,2,0,0,0,Parand,7800000000,260000,0,3900000,25641025641025602e44
77,2,1,1,0,Firoozkooh,4700000000,1566667,2,3850000,259740259740259e58
106,2,1,1,1,Golestan,23400000000,780000,3,5300000,18867924528301802e58
135,3,1,1,1,West Pars,56000000000,18666667,3,4500000,22222222222222203e58
102,3,0,0,1,Amirabad,43000000000,14333333,1,3400000,29411764705882303e58
68,2,1,1,1,Punak,21500000000,7166667,3,3400000,29411764705882303e58
136,3,1,1,1,Saadat Abad,110000000000,36666667,3,4533333333333334e62,220588235294117e58
77,2,1,1,1,Jeyhoon,16800000000,560000,3,3850000,259740259740259e58
72,2,1,1,0,,9000000000,300000,2,3600000,277777777777777e58
84,2,0,1,1,Vahidiyeh,5880000000,196000,2,4200000,238095238095238e58
69,1,1,1,1,Shadabad,8900000000,2966667,3,6900000,14492753623188402e58
55,1,1,1,1,Andisheh,7975000000,2658333,3,5500000,181818181818181e44
94,2,1,1,1,West Ferdows Boulevard,41000000000,13666667,3,4700000,212765957446808e44
120,3,1,1,1,Persian Gulf Martyrs Lake,2950000000,983333,3,4000000,250000
90,2,1,1,1,Persian Gulf Martyrs Lake,2900000000,966667,3,4500000,22222222222222203e58
60,1,1,1,1,Persian Gulf Martyrs Lake,2950000000,983333,3,6000000,16666666666666602e58
54,1,0,1,0,Beryanak,7600000000,2533333,1,5400000,18518518518518503e58
144,3,1,1,1,Gheitarieh,72500000000,24166667,3,4800000,208333333333333e58
80,2,0,0,0,Parand,3800000000,1266667,0,4000000,250000
110,3,1,1,1,Ozgol,65500000000,21833333,3,3666666666666666e61,272727272727272e44
55,2,0,1,0,Yousef Abad,21500000000,7166667,1,2750000,363636363636363e44
65,2,0,1,0,Punak,19000000000,6333333,1,3250000,307692307692307e44
60,2,1,1,1,Salsabil,15200000000,5066667,3,3000000,333333333333333e44
69,2,1,1,0,Andisheh,9800000000,3266667,2,3450000,28985507246376804e58
180,4,1,1,1,Persian Gulf Martyrs Lake,27200000000,9066667,3,4500000,22222222222222203e58
180,2,1,1,0,Parand,21000000000,700000,2,9000000,11111111111111102e58
110,3,1,1,1,Ozgol,65500000000,21833333,3,3666666666666666e61,272727272727272e44
130,2,0,1,0,Narmak,63000000000,2100000,1,6500000,15384615384615302e60
120,2,1,1,1,,14400000000,480000,3,6000000,16666666666666602e58
82,2,1,1,1,Gheitarieh,70000000000,23333333,3,4100000,24390243902439002e55
128,3,1,1,1,Gheitarieh,92000000000,30666667,3,42666666666666657e61,2343750000
103,2,1,1,1,,11500000000,3833333,3,5150000,19417475728155302e58
85,2,1,1,1,Farmanieh,61000000000,20333333,3,4250000,235294117647058e58
68,1,1,0,1,Ahang,14000000000,4666667,2,6800000,14705882352941101e58
110,3,1,1,1,West Pars,65500000000,21833333,3,3666666666666666e61,272727272727272e44
94,2,0,0,1,Parand,6800000000,2266667,1,4700000,212765957446808e44
42,1,0,0,0,Naziabad,6400000000,2133333,0,4200000,238095238095238e58
63,1,1,1,1,Punak,22000000000,7333333,3,6300000,15873015873015802e58
62,1,0,0,1,Parand,3500000000,1166667,1,6200000,161290322580645e60
65,2,1,1,1,Afsarieh,15500000000,5166667,3,3250000,307692307692307e44
138,3,1,1,1,Jordan,95000000000,31666667,3,4600000,21739130434782603e58
135,3,1,1,1,Azarbaijan,34400000000,11466667,3,4500000,22222222222222203e58
135,3,1,1,1,Azarbaijan,34400000000,11466667,3,4500000,22222222222222203e58
71,1,0,1,1,Pardis,5400000000,180000,2,7100000,14084507042253501e60
175,3,1,1,1,Kook,105000000000,3500000,3,5833333333333334e63,17142857142857102e58
145,3,1,1,1,Shahrake Gharb,105000000000,3500000,3,48333333333333335e62,206896551724137e58
125,3,1,1,1,Shahrake Gharb,112500000000,3750000,3,4166666666666666e61,240000
115,2,1,1,1,Shahrake Gharb,120000000000,4000000,3,5750000,17391304347826e55
59,1,1,1,1,Andisheh,7080000000,236000,3,5900000,169491525423728e44
89,3,1,1,1,Parand,4300000000,1433333,3,29666666666666674e63,33707865168539304e58
78,2,1,0,1,Jeyhoon,22500000000,750000,2,3900000,25641025641025602e44
65,1,1,1,1,Parand,3400000000,1133333,3,6500000,15384615384615302e60
78,2,1,1,1,Parand,4800000000,160000,3,3900000,25641025641025602e44
82,2,1,1,1,Central Janatabad,30000000000,1000000,3,4100000,24390243902439002e55
125,2,0,1,0,Gheitarieh,15500000000,5166667,1,6250000,160000
60,2,0,1,1,Vahidieh,12800000000,4266667,2,3000000,333333333333333e44
57,2,0,1,0,Salsabil,12000000000,400000,1,2850000,350877192982456e44
66,2,0,1,0,Afsarieh,11200000000,3733333,1,3300000,303030303030303e58
80,2,1,1,1,West Ferdows Boulevard,30000000000,1000000,3,4000000,250000
46,1,1,1,1,Shahran,17000000000,5666667,3,4600000,21739130434782603e58
80,2,1,1,1,East Ferdows Boulevard,30000000000,1000000,3,4000000,250000
73,2,1,1,1,Southern Janatabad,30600000000,1020000,3,3650000,273972602739726e30
115,2,0,0,0,Northern Janatabad,51750000000,1725000,0,5750000,17391304347826e55
65,2,1,1,0,West Pars,19500000000,650000,2,3250000,307692307692307e44
72,2,1,1,1,Southern Janatabad,25500000000,850000,3,3600000,277777777777777e58
80,2,1,1,1,Southern Janatabad,30000000000,1000000,3,4000000,250000
135,3,1,1,1,,15000000000,500000,3,4500000,22222222222222203e58
80,2,1,1,1,Central Janatabad,30000000000,1000000,3,4000000,250000
97,2,1,1,1,Narmak,40000000000,13333333,3,4850000,20618556701030902e58
150,3,1,1,1,Niavaran,110000000000,36666667,3,5000000,20000
175,3,1,1,1,ShahrAra,78000000000,2600000,3,5833333333333334e63,17142857142857102e58
74,1,0,1,1,Parand,4800000000,160000,2,7400000,13513513513513502e58
157,3,1,1,1,Marzdaran,102000000000,3400000,3,5233333333333334e62,19108280254776998e42
92,2,1,1,1,Feiz Garden,33500000000,11166667,3,4600000,21739130434782603e58
190,3,1,1,1,Pasdaran,123500000000,41166667,3,6333333333333334e63,15789473684210503e58
110,2,1,1,1,Pasdaran,88000000000,29333333,3,5500000,181818181818181e44
50,1,0,1,0,Pirouzi,11000000000,3666667,1,5000000,20000
107,2,1,1,1,Chidz,86000000000,28666667,3,5350000,18691588785046703e58
78,2,1,1,1,Farmanieh,72000000000,2400000,3,3900000,25641025641025602e44
46,1,1,1,1,Central Janatabad,19500000000,650000,3,4600000,21739130434782603e58
112,2,1,1,1,Mahmoudieh,84000000000,2800000,3,5600000,17857142857142803e58
60,1,0,1,0,Tehran Now,15000000000,500000,1,6000000,16666666666666602e58
128,3,1,1,1,Marzdaran,67000000000,22333333,3,42666666666666657e61,2343750000
120,2,1,1,1,Niavaran,90000000000,3000000,3,6000000,16666666666666602e58
115,2,1,1,1,Ghoba,81500000000,27166667,3,5750000,17391304347826e55
95,2,1,1,1,Southern Janatabad,33000000000,1100000,3,4750000,21052631578947303e58
92,2,1,1,1,Central Janatabad,34000000000,11333333,3,4600000,21739130434782603e58
71,2,1,1,0,West Ferdows Boulevard,20000000000,6666667,2,3550000,28169014084507e55
95,2,1,1,1,Damavand,17500000000,5833333,3,4750000,21052631578947303e58
40,1,0,1,0,Salsabil,6300000000,210000,1,4000000,250000
52,1,1,1,1,Punak,23600000000,7866667,3,5200000,192307692307692e58
